STARTING PORTFOLIO BACKTEST - Initial Capital: Rs. 500000.0
--------------------------------------------------
[2023-12-06] SELL BIOCON     | Reason: TRAILING STOP        | PnL: Rs.   438.90
[2023-12-06] SELL BRIGADE    | Reason: TRAILING STOP        | PnL: Rs.  4684.80
[2023-12-06] SELL CANFINHOME | Reason: TRAILING STOP        | PnL: Rs.  1241.60
[2023-12-06] SELL CEATLTD    | Reason: TRAILING STOP        | PnL: Rs.  1224.75
[2023-12-06] BUY  CELLO      | Qty:   61 | Cost: Rs. 49403.90
[2023-12-06] SELL CENTURYPLY | Reason: TRAILING STOP        | PnL: Rs.  3447.60
[2023-12-06] SELL CENTURYTEX | Reason: TRAILING STOP        | PnL: Rs.  2594.00
[2023-12-07] SELL 360ONE     | Reason: TRAILING STOP        | PnL: Rs.  7311.35
[2023-12-07] BUY  ACE        | Qty:   59 | Cost: Rs. 49315.15
[2023-12-07] SELL ANGELONE   | Reason: HARD STOP (1%)       | PnL: Rs. -1043.25
[2023-12-07] SELL APOLLOTYRE | Reason: TRAILING STOP        | PnL: Rs.  3398.85
[2023-12-07] SELL AWL        | Reason: TRAILING STOP        | PnL: Rs.   -94.50
[2023-12-07] SELL BANKINDIA  | Reason: TRAILING STOP        | PnL: Rs.  2883.00
[2023-12-07] SELL CANBK      | Reason: TRAILING STOP        | PnL: Rs.  4231.30
[2023-12-07] SELL CASTROLIND | Reason: TRAILING STOP        | PnL: Rs.  -338.20
[2023-12-08] SELL AAVAS      | Reason: TRAILING STOP        | PnL: Rs.     0.00
[2023-12-08] SELL ABFRL      | Reason: HARD STOP (1%)       | PnL: Rs.  -777.00
[2023-12-08] SELL ACE        | Reason: HARD STOP (1%)       | PnL: Rs. -1227.20
[2023-12-08] SELL ADANIENSOL | Reason: HARD STOP (1%)       | PnL: Rs. -1377.60
[2023-12-08] SELL ADANIGREEN | Reason: TRAILING STOP        | PnL: Rs.  7466.60
[2023-12-08] SELL ADANIPORTS | Reason: TRAILING STOP        | PnL: Rs.   482.65
[2023-12-08] SELL ADANIPOWER | Reason: TRAILING STOP        | PnL: Rs.  -400.20
[2023-12-08] SELL ALKYLAMINE | Reason: TRAILING STOP        | PnL: Rs.  3814.55
[2023-12-08] SELL ASTRAZEN   | Reason: HARD STOP (1%)       | PnL: Rs.  -572.00
[2023-12-08] SELL ATGL       | Reason: TRAILING STOP        | PnL: Rs.  4864.50
[2023-12-08] SELL ATUL       | Reason: TRAILING STOP        | PnL: Rs.  -228.55
[2023-12-08] SELL AVANTIFEED | Reason: TRAILING STOP        | PnL: Rs.  1001.70
[2023-12-08] SELL BALAMINES  | Reason: TRAILING STOP        | PnL: Rs.  5760.00
[2023-12-08] BUY  BAYERCROP  | Qty:    9 | Cost: Rs. 48825.00
[2023-12-08] SELL BHEL       | Reason: TRAILING STOP        | PnL: Rs.  8019.60
[2023-12-08] BUY  BLUEDART   | Qty:    6 | Cost: Rs. 44304.30
[2023-12-08] SELL BPCL       | Reason: TRAILING STOP        | PnL: Rs.  5651.85
[2023-12-08] SELL CESC       | Reason: TRAILING STOP        | PnL: Rs.  9691.50
[2023-12-11] BUY  AFFLE      | Qty:   42 | Cost: Rs. 49872.90
[2023-12-11] SELL APLLTD     | Reason: TRAILING STOP        | PnL: Rs.  1366.80
[2023-12-11] BUY  BLS        | Qty:  168 | Cost: Rs. 49778.40
[2023-12-11] SELL CELLO      | Reason: HARD STOP (1%)       | PnL: Rs. -1326.75
[2023-12-12] SELL ALOKINDS   | Reason: TRAILING STOP        | PnL: Rs.  6930.00
[2023-12-12] BUY  ANURAS     | Qty:   47 | Cost: Rs. 49704.85
[2023-12-12] BUY  BAJAJ-AUTO | Qty:    7 | Cost: Rs. 43779.40
[2023-12-12] SELL BAYERCROP  | Reason: TRAILING STOP        | PnL: Rs.   -59.85
[2023-12-12] BUY  BEML       | Qty:   19 | Cost: Rs. 47585.50
[2023-12-12] SELL BLUEDART   | Reason: TRAILING STOP        | PnL: Rs.   715.80
[2023-12-12] BUY  CARBORUNIV | Qty:   41 | Cost: Rs. 49837.55
[2023-12-12] BUY  CENTURYPLY | Qty:   64 | Cost: Rs. 49686.40
[2023-12-12] BUY  CGCL       | Qty:  263 | Cost: Rs. 49970.00
[2023-12-13] BUY  360ONE     | Qty:   73 | Cost: Rs. 49669.20
[2023-12-13] SELL AFFLE      | Reason: TRAILING STOP        | PnL: Rs.   315.00
[2023-12-13] SELL ANURAS     | Reason: HARD STOP (1%)       | PnL: Rs.  -721.45
[2023-12-13] BUY  ARE_M      | Qty:   64 | Cost: Rs. 49683.20
[2023-12-13] BUY  BANKBARODA | Qty:  226 | Cost: Rs. 49957.30
[2023-12-13] BUY  BIOCON     | Qty:  200 | Cost: Rs. 49860.00
[2023-12-13] SELL BLS        | Reason: TRAILING STOP        | PnL: Rs.  3032.40
[2023-12-13] SELL CARBORUNIV | Reason: HARD STOP (1%)       | PnL: Rs. -1344.80
[2023-12-13] BUY  CDSL       | Qty:   25 | Cost: Rs. 48870.00
[2023-12-13] SELL CENTURYPLY | Reason: HARD STOP (1%)       | PnL: Rs.  -614.40
[2023-12-14] BUY  AETHER     | Qty:   59 | Cost: Rs. 49911.05
[2023-12-14] BUY  ALLCARGO   | Qty:  741 | Cost: Rs. 49980.45
[2023-12-14] BUY  AMBER      | Qty:   16 | Cost: Rs. 49847.20
[2023-12-14] BUY  AMBUJACEM  | Qty:   96 | Cost: Rs. 49944.00
[2023-12-14] BUY  ANANDRATHI | Qty:   19 | Cost: Rs. 49247.05
[2023-12-14] BUY  ANGELONE   | Qty:   15 | Cost: Rs. 47903.25
[2023-12-14] BUY  APARINDS   | Qty:    9 | Cost: Rs. 48383.55
[2023-12-14] SELL ARE_M      | Reason: TRAILING STOP        | PnL: Rs.  -406.40
[2023-12-14] BUY  ASTRAL     | Qty:   25 | Cost: Rs. 48748.75
[2023-12-14] BUY  BAJAJFINSV | Qty:   28 | Cost: Rs. 48466.60
[2023-12-14] BUY  BAJFINANCE | Qty:    6 | Cost: Rs. 44845.20
[2023-12-14] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.  -214.70
[2023-12-14] SELL BDL        | Reason: TRAILING STOP        | PnL: Rs.  6301.80
[2023-12-14] SELL BIOCON     | Reason: TRAILING STOP        | PnL: Rs.  -250.00
[2023-12-14] BUY  BRIGADE    | Qty:   58 | Cost: Rs. 49407.30
[2023-12-14] BUY  CASTROLIND | Qty:  337 | Cost: Rs. 49960.25
[2023-12-14] SELL CDSL       | Reason: TRAILING STOP        | PnL: Rs.  -190.00
[2023-12-14] SELL CGCL       | Reason: TRAILING STOP        | PnL: Rs.   131.50
[2023-12-15] SELL 360ONE     | Reason: HARD STOP (1%)       | PnL: Rs.  -762.85
[2023-12-15] BUY  AARTIIND   | Qty:   84 | Cost: Rs. 49660.80
[2023-12-15] BUY  ABB        | Qty:   10 | Cost: Rs. 48351.00
[2023-12-15] BUY  ACE        | Qty:   58 | Cost: Rs. 49526.20
[2023-12-15] BUY  ADANIENT   | Qty:   16 | Cost: Rs. 47868.80
[2023-12-15] BUY  ADANIPORTS | Qty:   46 | Cost: Rs. 49613.30
[2023-12-15] BUY  ADANIPOWER | Qty:   92 | Cost: Rs. 49574.20
[2023-12-15] BUY  ALKEM      | Qty:   10 | Cost: Rs. 49193.50
[2023-12-15] BUY  ALKYLAMINE | Qty:   21 | Cost: Rs. 48682.20
[2023-12-15] SELL ANANDRATHI | Reason: HARD STOP (1%)       | PnL: Rs.  -660.25
[2023-12-15] BUY  ASIANPAINT | Qty:   15 | Cost: Rs. 49708.50
[2023-12-15] BUY  ATUL       | Qty:    7 | Cost: Rs. 48910.75
[2023-12-15] SELL BAJAJ-AUTO | Reason: TRAILING STOP        | PnL: Rs.   147.00
[2023-12-15] BUY  BAJAJHLDNG | Qty:    6 | Cost: Rs. 47818.80
[2023-12-15] BUY  BALAMINES  | Qty:   21 | Cost: Rs. 49252.35
[2023-12-15] BUY  BANDHANBNK | Qty:  197 | Cost: Rs. 49998.60
[2023-12-15] BUY  BEL        | Qty:  295 | Cost: Rs. 49869.75
[2023-12-15] BUY  BERGEPAINT | Qty:   85 | Cost: Rs. 49793.00
[2023-12-15] BUY  CANBK      | Qty:  577 | Cost: Rs. 49985.51
[2023-12-15] SELL CASTROLIND | Reason: HARD STOP (1%)       | PnL: Rs.  -741.40
[2023-12-18] SELL ACE        | Reason: HARD STOP (1%)       | PnL: Rs.  -669.90
[2023-12-18] SELL ADANIENT   | Reason: TRAILING STOP        | PnL: Rs.  -179.20
[2023-12-18] SELL AETHER     | Reason: TRAILING STOP        | PnL: Rs.  3740.60
[2023-12-18] BUY  AJANTPHARM | Qty:   26 | Cost: Rs. 49146.50
[2023-12-18] SELL ALKEM      | Reason: TRAILING STOP        | PnL: Rs.  -161.00
[2023-12-18] SELL ALKYLAMINE | Reason: TRAILING STOP        | PnL: Rs.  -147.00
[2023-12-18] SELL AMBER      | Reason: TRAILING STOP        | PnL: Rs.  1903.20
[2023-12-18] BUY  APLLTD     | Qty:   64 | Cost: Rs. 49584.00
[2023-12-18] SELL ASTRAL     | Reason: TRAILING STOP        | PnL: Rs.  -216.25
[2023-12-18] SELL BAJAJFINSV | Reason: TRAILING STOP        | PnL: Rs.  -177.80
[2023-12-18] SELL BAJAJHLDNG | Reason: TRAILING STOP        | PnL: Rs.  -451.20
[2023-12-18] BUY  BALRAMCHIN | Qty:  124 | Cost: Rs. 49662.00
[2023-12-18] SELL BANDHANBNK | Reason: TRAILING STOP        | PnL: Rs.   -59.10
[2023-12-18] BUY  BAYERCROP  | Qty:    9 | Cost: Rs. 48931.65
[2023-12-18] BUY  BBTC       | Qty:   37 | Cost: Rs. 49763.15
[2023-12-18] SELL BEML       | Reason: TRAILING STOP        | PnL: Rs.  1157.10
[2023-12-18] BUY  BHARATFORG | Qty:   41 | Cost: Rs. 49478.80
[2023-12-18] BUY  BLUEDART   | Qty:    6 | Cost: Rs. 45158.10
[2023-12-18] BUY  BORORENEW  | Qty:  113 | Cost: Rs. 49776.50
[2023-12-18] SELL BSOFT      | Reason: TRAILING STOP        | PnL: Rs.  6975.70
[2023-12-18] BUY  CAMPUS     | Qty:  180 | Cost: Rs. 49968.00
[2023-12-18] SELL CANBK      | Reason: HARD STOP (1%)       | PnL: Rs.  -865.50
[2023-12-18] BUY  CENTRALBK  | Qty:  989 | Cost: Rs. 49993.95
[2023-12-19] SELL ABB        | Reason: TRAILING STOP        | PnL: Rs.    38.50
[2023-12-19] SELL ADANIPORTS | Reason: TRAILING STOP        | PnL: Rs.  -209.30
[2023-12-19] SELL ADANIPOWER | Reason: TRAILING STOP        | PnL: Rs.  -312.80
[2023-12-19] SELL AMBUJACEM  | Reason: TRAILING STOP        | PnL: Rs.   201.60
[2023-12-19] SELL ANGELONE   | Reason: TRAILING STOP        | PnL: Rs.  1328.25
[2023-12-19] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.  -225.90
[2023-12-19] BUY  APOLLOHOSP | Qty:    9 | Cost: Rs. 49999.50
[2023-12-19] BUY  APOLLOTYRE | Qty:  109 | Cost: Rs. 49633.15
[2023-12-19] BUY  AVANTIFEED | Qty:  123 | Cost: Rs. 49882.65
[2023-12-19] SELL BALRAMCHIN | Reason: TRAILING STOP        | PnL: Rs.  -452.60
[2023-12-19] SELL BERGEPAINT | Reason: TRAILING STOP        | PnL: Rs.   633.25
[2023-12-19] SELL BORORENEW  | Reason: TRAILING STOP        | PnL: Rs.  -344.65
[2023-12-19] BUY  CENTURYPLY | Qty:   60 | Cost: Rs. 49308.00
[2023-12-20] SELL AARTIIND   | Reason: HARD STOP (1%)       | PnL: Rs. -1478.40
[2023-12-20] SELL ALLCARGO   | Reason: TRAILING STOP        | PnL: Rs.   481.65
[2023-12-20] SELL APLLTD     | Reason: HARD STOP (1%)       | PnL: Rs. -1030.40
[2023-12-20] SELL APOLLOHOSP | Reason: HARD STOP (1%)       | PnL: Rs. -1379.70
[2023-12-20] SELL APOLLOTYRE | Reason: HARD STOP (1%)       | PnL: Rs. -2621.45
[2023-12-20] BUY  ASAHIINDIA | Qty:   90 | Cost: Rs. 49801.50
[2023-12-20] SELL ASIANPAINT | Reason: TRAILING STOP        | PnL: Rs.  -251.25
[2023-12-20] SELL ATUL       | Reason: HARD STOP (1%)       | PnL: Rs. -1189.65
[2023-12-20] SELL AVANTIFEED | Reason: HARD STOP (1%)       | PnL: Rs.  -541.20
[2023-12-20] SELL BAJFINANCE | Reason: TRAILING STOP        | PnL: Rs.   118.50
[2023-12-20] SELL BALAMINES  | Reason: HARD STOP (1%)       | PnL: Rs. -1525.65
[2023-12-20] SELL BAYERCROP  | Reason: TRAILING STOP        | PnL: Rs.    92.70
[2023-12-20] SELL BBTC       | Reason: HARD STOP (1%)       | PnL: Rs. -2664.00
[2023-12-20] SELL BEL        | Reason: HARD STOP (1%)       | PnL: Rs.  -531.00
[2023-12-20] SELL BHARATFORG | Reason: HARD STOP (1%)       | PnL: Rs. -1256.65
[2023-12-20] SELL BLUEDART   | Reason: HARD STOP (1%)       | PnL: Rs. -1323.00
[2023-12-20] BUY  BRITANNIA  | Qty:   10 | Cost: Rs. 49549.50
[2023-12-20] SELL CAMPUS     | Reason: TRAILING STOP        | PnL: Rs.   846.00
[2023-12-20] SELL CENTRALBK  | Reason: HARD STOP (1%)       | PnL: Rs. -2917.55
[2023-12-20] SELL CENTURYPLY | Reason: HARD STOP (1%)       | PnL: Rs. -1185.00
[2023-12-21] BUY  3MINDIA    | Qty:    1 | Cost: Rs. 31358.30
[2023-12-21] SELL AJANTPHARM | Reason: TRAILING STOP        | PnL: Rs.   223.60
[2023-12-21] BUY  APTUS      | Qty:  152 | Cost: Rs. 49825.60
[2023-12-21] BUY  ASTRAZEN   | Qty:   10 | Cost: Rs. 47347.50
[2023-12-21] BUY  AUROPHARMA | Qty:   45 | Cost: Rs. 49146.75
[2023-12-22] SELL 3MINDIA    | Reason: TRAILING STOP        | PnL: Rs.  -176.30
[2023-12-22] BUY  AIAENG     | Qty:   13 | Cost: Rs. 46465.90
[2023-12-22] SELL AUROPHARMA | Reason: HARD STOP (1%)       | PnL: Rs. -1158.75
[2023-12-22] BUY  CAPLIPOINT | Qty:   35 | Cost: Rs. 49203.00
[2023-12-22] BUY  CASTROLIND | Qty:  307 | Cost: Rs. 49902.85
[2023-12-26] BUY  ADANIGREEN | Qty:   31 | Cost: Rs. 49606.20
[2023-12-26] BUY  ALKYLAMINE | Qty:   19 | Cost: Rs. 48847.10
[2023-12-26] SELL ASAHIINDIA | Reason: TRAILING STOP        | PnL: Rs.   171.00
[2023-12-26] BUY  ASTERDM    | Qty:  125 | Cost: Rs. 49987.50
[2023-12-26] BUY  BDL        | Qty:   59 | Cost: Rs. 49996.60
[2023-12-26] BUY  BPCL       | Qty:  110 | Cost: Rs. 49676.00
[2023-12-26] SELL BRIGADE    | Reason: TRAILING STOP        | PnL: Rs.   443.70
[2023-12-26] BUY  CCL        | Qty:   78 | Cost: Rs. 49927.80
[2023-12-27] BUY  AARTIIND   | Qty:   77 | Cost: Rs. 49722.75
[2023-12-27] BUY  ACC        | Qty:   23 | Cost: Rs. 49876.65
[2023-12-27] BUY  ALKEM      | Qty:    9 | Cost: Rs. 45677.70
[2023-12-27] SELL ALKYLAMINE | Reason: HARD STOP (1%)       | PnL: Rs.  -916.75
[2023-12-27] BUY  AMBER      | Qty:   15 | Cost: Rs. 46954.50
[2023-12-27] BUY  AMBUJACEM  | Qty:   96 | Cost: Rs. 49632.00
[2023-12-27] BUY  ANANDRATHI | Qty:   19 | Cost: Rs. 48849.00
[2023-12-27] BUY  APLAPOLLO  | Qty:   31 | Cost: Rs. 49062.15
[2023-12-27] SELL APTUS      | Reason: TRAILING STOP        | PnL: Rs.  -296.40
[2023-12-27] BUY  ARE_M      | Qty:   61 | Cost: Rs. 49519.80
[2023-12-27] SELL ASTRAZEN   | Reason: TRAILING STOP        | PnL: Rs.  8285.50
[2023-12-27] BUY  BAJAJ-AUTO | Qty:    7 | Cost: Rs. 46967.55
[2023-12-27] BUY  BALAMINES  | Qty:   18 | Cost: Rs. 48059.10
[2023-12-27] BUY  BALRAMCHIN | Qty:  126 | Cost: Rs. 49927.50
[2023-12-27] BUY  BANKBARODA | Qty:  215 | Cost: Rs. 49880.00
[2023-12-27] BUY  BBTC       | Qty:   32 | Cost: Rs. 48769.60
[2023-12-27] BUY  BIKAJI     | Qty:   89 | Cost: Rs. 49768.80
[2023-12-27] BUY  BIRLACORPN | Qty:   34 | Cost: Rs. 48757.70
[2023-12-27] SELL BRITANNIA  | Reason: TRAILING STOP        | PnL: Rs.  2618.50
[2023-12-27] SELL CAPLIPOINT | Reason: TRAILING STOP        | PnL: Rs.  -481.25
[2023-12-27] SELL CASTROLIND | Reason: TRAILING STOP        | PnL: Rs.  4512.90
[2023-12-27] SELL CCL        | Reason: TRAILING STOP        | PnL: Rs.  -374.40
[2023-12-27] BUY  CESC       | Qty:  396 | Cost: Rs. 49915.80
[2023-12-27] BUY  CGCL       | Qty:  257 | Cost: Rs. 49935.10
[2023-12-28] BUY  360ONE     | Qty:   70 | Cost: Rs. 49616.00
[2023-12-28] SELL AARTIIND   | Reason: TRAILING STOP        | PnL: Rs.  -469.70
[2023-12-28] BUY  ABCAPITAL  | Qty:  309 | Cost: Rs. 49949.85
[2023-12-28] BUY  ADANIENT   | Qty:   17 | Cost: Rs. 47768.30
[2023-12-28] SELL ADANIGREEN | Reason: HARD STOP (1%)       | PnL: Rs. -1215.20
[2023-12-28] BUY  AFFLE      | Qty:   39 | Cost: Rs. 48845.55
[2023-12-28] SELL AMBER      | Reason: TRAILING STOP        | PnL: Rs.  -431.25
[2023-12-28] SELL AMBUJACEM  | Reason: TRAILING STOP        | PnL: Rs.  -264.00
[2023-12-28] SELL ANANDRATHI | Reason: HARD STOP (1%)       | PnL: Rs. -1095.35
[2023-12-28] BUY  APARINDS   | Qty:    8 | Cost: Rs. 47946.40
[2023-12-28] SELL APLAPOLLO  | Reason: HARD STOP (1%)       | PnL: Rs. -1202.80
[2023-12-28] BUY  APOLLOHOSP | Qty:    8 | Cost: Rs. 46084.00
[2023-12-28] BUY  ASTRAL     | Qty:   26 | Cost: Rs. 49128.30
[2023-12-28] BUY  AUBANK     | Qty:   63 | Cost: Rs. 49684.95
[2023-12-28] BUY  AXISBANK   | Qty:   45 | Cost: Rs. 49853.25
[2023-12-28] SELL BAJAJ-AUTO | Reason: TRAILING STOP        | PnL: Rs.   -44.45
[2023-12-28] SELL BALAMINES  | Reason: HARD STOP (1%)       | PnL: Rs. -1111.50
[2023-12-28] BUY  BALKRISIND | Qty:   19 | Cost: Rs. 47926.55
[2023-12-28] BUY  BANKINDIA  | Qty:  440 | Cost: Rs. 49940.00
[2023-12-28] SELL BBTC       | Reason: TRAILING STOP        | PnL: Rs.  -443.20
[2023-12-28] SELL BDL        | Reason: TRAILING STOP        | PnL: Rs.    82.60
[2023-12-28] BUY  BHARATFORG | Qty:   40 | Cost: Rs. 49826.00
[2023-12-28] BUY  BHEL       | Qty:  259 | Cost: Rs. 49883.40
[2023-12-28] SELL BIKAJI     | Reason: TRAILING STOP        | PnL: Rs.   -53.40
[2023-12-28] BUY  BIOCON     | Qty:  202 | Cost: Rs. 49964.70
[2023-12-28] BUY  BLS        | Qty:  151 | Cost: Rs. 49897.95
[2023-12-28] BUY  BORORENEW  | Qty:  114 | Cost: Rs. 49846.50
[2023-12-28] BUY  CANBK      | Qty:  588 | Cost: Rs. 49968.24
[2023-12-28] BUY  CANFINHOME | Qty:   64 | Cost: Rs. 49724.80
[2023-12-28] BUY  CELLO      | Qty:   62 | Cost: Rs. 49259.00
[2023-12-28] BUY  CENTRALBK  | Qty:  997 | Cost: Rs. 49999.55
[2023-12-28] SELL CGCL       | Reason: TRAILING STOP        | PnL: Rs.  -359.80
[2023-12-29] BUY  3MINDIA    | Qty:    1 | Cost: Rs. 37309.15
[2023-12-29] BUY  ABFRL      | Qty:  223 | Cost: Rs. 49885.10
[2023-12-29] BUY  ANGELONE   | Qty:   14 | Cost: Rs. 48829.20
[2023-12-29] SELL APOLLOHOSP | Reason: TRAILING STOP        | PnL: Rs.  -451.20
[2023-12-29] SELL ARE_M      | Reason: TRAILING STOP        | PnL: Rs.   256.20
[2023-12-29] BUY  ASHOKLEY   | Qty:  283 | Cost: Rs. 49977.80
[2023-12-29] SELL AUBANK     | Reason: TRAILING STOP        | PnL: Rs.   -78.75
[2023-12-29] BUY  AVANTIFEED | Qty:  119 | Cost: Rs. 49985.95
[2023-12-29] SELL AXISBANK   | Reason: TRAILING STOP        | PnL: Rs.  -249.75
[2023-12-29] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.  -193.50
[2023-12-29] SELL BANKINDIA  | Reason: TRAILING STOP        | PnL: Rs.  -396.00
[2023-12-29] BUY  BERGEPAINT | Qty:   82 | Cost: Rs. 49581.30
[2023-12-29] SELL BHARATFORG | Reason: TRAILING STOP        | PnL: Rs.  -292.00
[2023-12-29] SELL BLS        | Reason: HARD STOP (1%)       | PnL: Rs. -1668.55
[2023-12-29] BUY  BLUEDART   | Qty:    6 | Cost: Rs. 44174.70
[2023-12-29] SELL BPCL       | Reason: TRAILING STOP        | PnL: Rs.  -104.50
[2023-12-29] SELL CANBK      | Reason: TRAILING STOP        | PnL: Rs.  -411.60
[2023-12-29] BUY  CEATLTD    | Qty:   20 | Cost: Rs. 48540.00
[2023-12-29] SELL CELLO      | Reason: TRAILING STOP        | PnL: Rs.  -455.70
[2023-12-29] SELL CENTRALBK  | Reason: TRAILING STOP        | PnL: Rs.   -49.85
[2024-01-01] SELL 360ONE     | Reason: TRAILING STOP        | PnL: Rs.  -416.50
[2024-01-01] SELL 3MINDIA    | Reason: HARD STOP (1%)       | PnL: Rs.  -649.20
[2024-01-01] SELL ABCAPITAL  | Reason: TRAILING STOP        | PnL: Rs.  1359.60
[2024-01-01] SELL AIAENG     | Reason: TRAILING STOP        | PnL: Rs.  1427.40
[2024-01-01] SELL ALKEM      | Reason: TRAILING STOP        | PnL: Rs.   402.30
[2024-01-01] BUY  ALLCARGO   | Qty:  607 | Cost: Rs. 49925.75
[2024-01-01] SELL ASTERDM    | Reason: TRAILING STOP        | PnL: Rs.   506.25
[2024-01-01] SELL ASTRAL     | Reason: TRAILING STOP        | PnL: Rs.   400.40
[2024-01-01] BUY  AWL        | Qty:  136 | Cost: Rs. 49912.00
[2024-01-01] SELL BERGEPAINT | Reason: TRAILING STOP        | PnL: Rs.   -65.60
[2024-01-01] SELL BLUEDART   | Reason: TRAILING STOP        | PnL: Rs.  -159.60
[2024-01-01] SELL BORORENEW  | Reason: TRAILING STOP        | PnL: Rs.   165.30
[2024-01-01] BUY  CAMPUS     | Qty:  175 | Cost: Rs. 49883.75
[2024-01-01] SELL CANFINHOME | Reason: TRAILING STOP        | PnL: Rs.    -3.20
[2024-01-01] BUY  CENTURYTEX | Qty:   39 | Cost: Rs. 49920.00
[2024-01-02] BUY  ABBOTINDIA | Qty:    2 | Cost: Rs. 46654.50
[2024-01-02] BUY  ACE        | Qty:   57 | Cost: Rs. 49572.90
[2024-01-02] BUY  ADANIPORTS | Qty:   46 | Cost: Rs. 49606.40
[2024-01-02] SELL AFFLE      | Reason: TRAILING STOP        | PnL: Rs.  2228.85
[2024-01-02] BUY  ALOKINDS   | Qty: 1937 | Cost: Rs. 49974.60
[2024-01-02] SELL ANGELONE   | Reason: TRAILING STOP        | PnL: Rs.   674.10
[2024-01-02] BUY  ANURAS     | Qty:   45 | Cost: Rs. 49304.25
[2024-01-02] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.   284.80
[2024-01-02] BUY  APLLTD     | Qty:   63 | Cost: Rs. 49924.35
[2024-01-02] BUY  ASAHIINDIA | Qty:   85 | Cost: Rs. 49533.75
[2024-01-02] SELL ASHOKLEY   | Reason: TRAILING STOP        | PnL: Rs.  -325.45
[2024-01-02] BUY  ATGL       | Qty:   49 | Cost: Rs. 49044.10
[2024-01-02] BUY  AUROPHARMA | Qty:   45 | Cost: Rs. 49137.75
[2024-01-02] SELL AVANTIFEED | Reason: TRAILING STOP        | PnL: Rs.  1285.20
[2024-01-02] SELL AWL        | Reason: TRAILING STOP        | PnL: Rs.   -54.40
[2024-01-02] SELL BALKRISIND | Reason: TRAILING STOP        | PnL: Rs.   -13.30
[2024-01-02] SELL BALRAMCHIN | Reason: TRAILING STOP        | PnL: Rs.  1115.10
[2024-01-02] SELL BIRLACORPN | Reason: TRAILING STOP        | PnL: Rs.  1210.40
[2024-01-02] SELL CEATLTD    | Reason: TRAILING STOP        | PnL: Rs.  -212.00
[2024-01-02] SELL CENTURYTEX | Reason: HARD STOP (1%)       | PnL: Rs.  -553.80
[2024-01-02] SELL CESC       | Reason: TRAILING STOP        | PnL: Rs.  3385.80
[2024-01-03] SELL ABFRL      | Reason: TRAILING STOP        | PnL: Rs.  3802.15
[2024-01-03] BUY  ADANIENSOL | Qty:   42 | Cost: Rs. 49694.40
[2024-01-03] BUY  ADANIGREEN | Qty:   29 | Cost: Rs. 49220.25
[2024-01-03] BUY  ADANIPOWER | Qty:   91 | Cost: Rs. 49549.50
[2024-01-03] BUY  AETHER     | Qty:   55 | Cost: Rs. 49623.75
[2024-01-03] SELL ALLCARGO   | Reason: TRAILING STOP        | PnL: Rs.  3459.90
[2024-01-03] BUY  AMBER      | Qty:   16 | Cost: Rs. 49793.60
[2024-01-03] BUY  AMBUJACEM  | Qty:   93 | Cost: Rs. 49857.30
[2024-01-03] SELL ANURAS     | Reason: TRAILING STOP        | PnL: Rs.  -207.00
[2024-01-03] BUY  APTUS      | Qty:  154 | Cost: Rs. 49903.70
[2024-01-03] SELL ASAHIINDIA | Reason: TRAILING STOP        | PnL: Rs.  -153.00
[2024-01-03] SELL AUROPHARMA | Reason: TRAILING STOP        | PnL: Rs.   -29.25
[2024-01-03] BUY  BAJAJ-AUTO | Qty:    7 | Cost: Rs. 48905.50
[2024-01-03] BUY  BAJAJHLDNG | Qty:    6 | Cost: Rs. 48620.40
[2024-01-03] BUY  BANDHANBNK | Qty:  196 | Cost: Rs. 49764.40
[2024-01-03] SELL BHEL       | Reason: TRAILING STOP        | PnL: Rs.   466.20
[2024-01-03] SELL CAMPUS     | Reason: TRAILING STOP        | PnL: Rs.  1452.50
[2024-01-04] BUY  ABB        | Qty:   10 | Cost: Rs. 48247.50
[2024-01-04] SELL ABBOTINDIA | Reason: TRAILING STOP        | PnL: Rs.   485.10
[2024-01-04] SELL ACE        | Reason: TRAILING STOP        | PnL: Rs.  1715.70
[2024-01-04] SELL ADANIENSOL | Reason: TRAILING STOP        | PnL: Rs.  -142.80
[2024-01-04] SELL ADANIENT   | Reason: TRAILING STOP        | PnL: Rs.  3202.80
[2024-01-04] SELL ADANIGREEN | Reason: TRAILING STOP        | PnL: Rs.  -137.75
[2024-01-04] SELL AETHER     | Reason: TRAILING STOP        | PnL: Rs.   -13.75
[2024-01-04] SELL ALOKINDS   | Reason: TRAILING STOP        | PnL: Rs.  2614.95
[2024-01-04] BUY  ANANDRATHI | Qty:   18 | Cost: Rs. 48013.20
[2024-01-04] BUY  AUBANK     | Qty:   62 | Cost: Rs. 49435.70
[2024-01-04] SELL BAJAJ-AUTO | Reason: TRAILING STOP        | PnL: Rs.  -450.45
[2024-01-04] BUY  BAJAJFINSV | Qty:   29 | Cost: Rs. 49356.55
[2024-01-04] BUY  BAJFINANCE | Qty:    6 | Cost: Rs. 46233.30
[2024-01-04] BUY  BBTC       | Qty:   31 | Cost: Rs. 49381.45
[2024-01-04] BUY  BEML       | Qty:   17 | Cost: Rs. 49103.65
